corpus,row_kind,frontier,run_id,run_path,artifact_family,phase,date_utc,scenario,regime,shape,source_status,summary_path,metadata_path,tflite_path,compiled_tflite_path,exec_path,param_path,patchspec_path,usbmon_log_path,usbmon_summary_path,dut_log_path,admission_outcome,hash_eq_target,failure_mode,firmware_path,anchor_ref,target_ref,notes
conv_phase4_7,case,00_trace_contract,phase4-conv2d-k3-completion-demo-20260316T102326Z,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w136,phase6_conv2d_k3_h8_corridor_6496_v1,phase6,2026-03-16T10:23:26Z,historical_case,p64,h8_w136,present,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w136/conv2d_8x136x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w136/conv2d_8x136x64_to_64_k3_s1_same_quant.tflite,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w136/conv2d_8x136x64_to_64_k3_s1_same_quant_edgetpu.tflite,,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w136/target_param_stream.bin,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w136/eo.patchspec,,,,unknown,unknown,summary_missing,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/anchor/conv2d_8x128x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w136/conv2d_8x136x64_to_64_k3_s1_same_quant.metadata.json,completion-demo case with per-case EO artifacts only
conv_phase4_7,case,00_trace_contract,phase4-conv2d-k3-completion-demo-20260316T102326Z,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w140,phase6_conv2d_k3_h8_corridor_6496_v1,phase6,2026-03-16T10:23:26Z,historical_case,p64,h8_w140,present,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w140/conv2d_8x140x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w140/conv2d_8x140x64_to_64_k3_s1_same_quant.tflite,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w140/conv2d_8x140x64_to_64_k3_s1_same_quant_edgetpu.tflite,,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w140/target_param_stream.bin,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w140/eo.patchspec,,,,unknown,unknown,summary_missing,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/anchor/conv2d_8x128x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w140/conv2d_8x140x64_to_64_k3_s1_same_quant.metadata.json,completion-demo case with per-case EO artifacts only
conv_phase4_7,case,00_trace_contract,phase4-conv2d-k3-completion-demo-20260316T102326Z,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w144,phase6_conv2d_k3_h8_corridor_6496_v1,phase6,2026-03-16T10:23:26Z,historical_case,p64,h8_w144,present,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w144/conv2d_8x144x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w144/conv2d_8x144x64_to_64_k3_s1_same_quant.tflite,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w144/conv2d_8x144x64_to_64_k3_s1_same_quant_edgetpu.tflite,,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w144/target_param_stream.bin,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w144/eo.patchspec,,,,unknown,unknown,summary_missing,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/anchor/conv2d_8x128x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w144/conv2d_8x144x64_to_64_k3_s1_same_quant.metadata.json,completion-demo case with per-case EO artifacts only
conv_phase4_7,case,00_trace_contract,phase4-conv2d-k3-completion-demo-20260316T102326Z,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w148,phase6_conv2d_k3_h8_corridor_6496_v1,phase6,2026-03-16T10:23:26Z,historical_case,p64,h8_w148,present,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w148/conv2d_8x148x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w148/conv2d_8x148x64_to_64_k3_s1_same_quant.tflite,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w148/conv2d_8x148x64_to_64_k3_s1_same_quant_edgetpu.tflite,,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w148/target_param_stream.bin,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w148/eo.patchspec,,,,unknown,unknown,summary_missing,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/anchor/conv2d_8x128x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w148/conv2d_8x148x64_to_64_k3_s1_same_quant.metadata.json,completion-demo case with per-case EO artifacts only
conv_phase4_7,case,00_trace_contract,phase4-conv2d-k3-completion-demo-20260316T102326Z,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w152,phase6_conv2d_k3_h8_corridor_6496_v1,phase6,2026-03-16T10:23:26Z,historical_case,p64,h8_w152,present,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w152/conv2d_8x152x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w152/conv2d_8x152x64_to_64_k3_s1_same_quant.tflite,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w152/conv2d_8x152x64_to_64_k3_s1_same_quant_edgetpu.tflite,,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w152/target_param_stream.bin,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w152/eo.patchspec,,,,unknown,unknown,summary_missing,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/anchor/conv2d_8x128x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w152/conv2d_8x152x64_to_64_k3_s1_same_quant.metadata.json,completion-demo case with per-case EO artifacts only
conv_phase4_7,case,00_trace_contract,phase4-conv2d-k3-completion-demo-20260316T102326Z,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w156,phase6_conv2d_k3_h8_corridor_6496_v1,phase6,2026-03-16T10:23:26Z,historical_case,p64,h8_w156,present,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w156/conv2d_8x156x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w156/conv2d_8x156x64_to_64_k3_s1_same_quant.tflite,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w156/conv2d_8x156x64_to_64_k3_s1_same_quant_edgetpu.tflite,,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w156/target_param_stream.bin,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w156/eo.patchspec,,,,unknown,unknown,summary_missing,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/anchor/conv2d_8x128x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w156/conv2d_8x156x64_to_64_k3_s1_same_quant.metadata.json,completion-demo case with per-case EO artifacts only
conv_phase4_7,case,00_trace_contract,phase4-conv2d-k3-completion-demo-20260316T102326Z,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w160,phase6_conv2d_k3_h8_corridor_6496_v1,phase6,2026-03-16T10:23:26Z,historical_case,p64,h8_w160,present,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w160/conv2d_8x160x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w160/conv2d_8x160x64_to_64_k3_s1_same_quant.tflite,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w160/conv2d_8x160x64_to_64_k3_s1_same_quant_edgetpu.tflite,,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w160/target_param_stream.bin,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w160/eo.patchspec,,,,unknown,unknown,summary_missing,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/anchor/conv2d_8x128x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w160/conv2d_8x160x64_to_64_k3_s1_same_quant.metadata.json,completion-demo case with per-case EO artifacts only
conv_phase4_7,case,00_trace_contract,phase4-conv2d-k3-completion-demo-20260316T102326Z,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w164,phase6_conv2d_k3_h8_corridor_6496_v1,phase6,2026-03-16T10:23:26Z,historical_case,p64,h8_w164,present,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w164/conv2d_8x164x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w164/conv2d_8x164x64_to_64_k3_s1_same_quant.tflite,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w164/conv2d_8x164x64_to_64_k3_s1_same_quant_edgetpu.tflite,,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w164/target_param_stream.bin,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w164/eo.patchspec,,,,unknown,unknown,summary_missing,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/anchor/conv2d_8x128x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w164/conv2d_8x164x64_to_64_k3_s1_same_quant.metadata.json,completion-demo case with per-case EO artifacts only
conv_phase4_7,case,00_trace_contract,phase4-conv2d-k3-completion-demo-20260316T102326Z,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w168,phase6_conv2d_k3_h8_corridor_6496_v1,phase6,2026-03-16T10:23:26Z,historical_case,p64,h8_w168,present,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w168/conv2d_8x168x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w168/conv2d_8x168x64_to_64_k3_s1_same_quant.tflite,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w168/conv2d_8x168x64_to_64_k3_s1_same_quant_edgetpu.tflite,,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w168/target_param_stream.bin,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w168/eo.patchspec,,,,unknown,unknown,summary_missing,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/anchor/conv2d_8x128x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w168/conv2d_8x168x64_to_64_k3_s1_same_quant.metadata.json,completion-demo case with per-case EO artifacts only
conv_phase4_7,case,00_trace_contract,phase4-conv2d-k3-completion-demo-20260316T102326Z,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w172,phase6_conv2d_k3_h8_corridor_6496_v1,phase6,2026-03-16T10:23:26Z,historical_case,p64,h8_w172,present,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w172/conv2d_8x172x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w172/conv2d_8x172x64_to_64_k3_s1_same_quant.tflite,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w172/conv2d_8x172x64_to_64_k3_s1_same_quant_edgetpu.tflite,,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w172/target_param_stream.bin,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w172/eo.patchspec,,,,unknown,unknown,summary_missing,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/anchor/conv2d_8x128x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w172/conv2d_8x172x64_to_64_k3_s1_same_quant.metadata.json,completion-demo case with per-case EO artifacts only
conv_phase4_7,case,00_trace_contract,phase4-conv2d-k3-completion-demo-20260316T102326Z,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w176,phase6_conv2d_k3_h8_corridor_6496_v1,phase6,2026-03-16T10:23:26Z,historical_case,p64,h8_w176,present,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w176/conv2d_8x176x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w176/conv2d_8x176x64_to_64_k3_s1_same_quant.tflite,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w176/conv2d_8x176x64_to_64_k3_s1_same_quant_edgetpu.tflite,,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w176/target_param_stream.bin,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w176/eo.patchspec,,,,unknown,unknown,summary_missing,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/anchor/conv2d_8x128x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w176/conv2d_8x176x64_to_64_k3_s1_same_quant.metadata.json,completion-demo case with per-case EO artifacts only
conv_phase4_7,case,00_trace_contract,phase4-conv2d-k3-completion-demo-20260316T102326Z,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w180,phase6_conv2d_k3_h8_corridor_6496_v1,phase6,2026-03-16T10:23:26Z,historical_case,p64,h8_w180,present,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w180/conv2d_8x180x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w180/conv2d_8x180x64_to_64_k3_s1_same_quant.tflite,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w180/conv2d_8x180x64_to_64_k3_s1_same_quant_edgetpu.tflite,,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w180/target_param_stream.bin,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w180/eo.patchspec,,,,unknown,unknown,summary_missing,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/anchor/conv2d_8x128x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w180/conv2d_8x180x64_to_64_k3_s1_same_quant.metadata.json,completion-demo case with per-case EO artifacts only
conv_phase4_7,case,00_trace_contract,phase4-conv2d-k3-completion-demo-20260316T102326Z,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w184,phase6_conv2d_k3_h8_corridor_6496_v1,phase6,2026-03-16T10:23:26Z,historical_case,p64,h8_w184,present,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w184/conv2d_8x184x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w184/conv2d_8x184x64_to_64_k3_s1_same_quant.tflite,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w184/conv2d_8x184x64_to_64_k3_s1_same_quant_edgetpu.tflite,,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w184/target_param_stream.bin,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w184/eo.patchspec,,,,unknown,unknown,summary_missing,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/anchor/conv2d_8x128x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w184/conv2d_8x184x64_to_64_k3_s1_same_quant.metadata.json,completion-demo case with per-case EO artifacts only
conv_phase4_7,case,00_trace_contract,phase4-conv2d-k3-completion-demo-20260316T102326Z,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w188,phase6_conv2d_k3_h8_corridor_6496_v1,phase6,2026-03-16T10:23:26Z,historical_case,p64,h8_w188,present,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w188/conv2d_8x188x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w188/conv2d_8x188x64_to_64_k3_s1_same_quant.tflite,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w188/conv2d_8x188x64_to_64_k3_s1_same_quant_edgetpu.tflite,,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w188/target_param_stream.bin,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w188/eo.patchspec,,,,unknown,unknown,summary_missing,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/anchor/conv2d_8x128x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w188/conv2d_8x188x64_to_64_k3_s1_same_quant.metadata.json,completion-demo case with per-case EO artifacts only
conv_phase4_7,case,00_trace_contract,phase4-conv2d-k3-completion-demo-20260316T102326Z,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w192,phase6_conv2d_k3_h8_corridor_6496_v1,phase6,2026-03-16T10:23:26Z,historical_case,p64,h8_w192,present,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w192/conv2d_8x192x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w192/conv2d_8x192x64_to_64_k3_s1_same_quant.tflite,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w192/conv2d_8x192x64_to_64_k3_s1_same_quant_edgetpu.tflite,,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w192/target_param_stream.bin,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T102326Z/p64/h8_w192/eo.patchspec,,,,unknown,unknown,summary_missing,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/anchor/conv2d_8x128x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w192/conv2d_8x192x64_to_64_k3_s1_same_quant.metadata.json,completion-demo case with per-case EO artifacts only
